reaction_id,ec4
22350,1.1.1.306
22350,1.1.1.11
22350,1.1.1.202
22350,1.1.1.73
22350,1.1.1.307
22351,1.2.1.10
22352,1.1.1.1
22353,1.1.1.14
22353,1.1.1.192
22353,1.1.1.77
22353,1.1.1.80
22353,1.1.1.284
22353,1.1.1.78
22353,1.1.1.71
22353,1.1.1.6
22353,1.1.1.245
22353,1.1.1.244
22353,1.1.1.21
22353,1.1.1.1
22353,1.1.1.B4
22353,1.1.1.2
22353,1.1.1.103
22353,1.1.1.184
22353,1.1.1.17
22353,1.1.1.306
22353,1.1.1.11
22353,1.1.1.202
22353,1.1.1.73
22353,1.1.1.307
4940,2.6.1.42
4941,1.2.7.7
4942,6.2.1.1
8988,3.2.1.175
8989,2.4.1.263
20972,1.2.1.29
18370,2.3.1.115
18371,2.4.1.170
18372,3.2.1.161
18372,3.2.1.21
7713,1.4.3.14
14092,1.14.19.28
14093,2.3.1.15
14094,2.3.1.51
14095,2.3.1.15
9163,4.2.1.17
9164,4.2.1.119
9165,1.1.1.35
9165,1.1.1.M19
9165,1.1.1.211
9165,1.1.1.36
9167,1.3.3.6
9170,1.1.1.M19
9171,4.2.1.134
9171,4.2.1.17
9171,4.2.1.74
9171,4.2.1.119
5998,6.2.1.1
5999,1.2.1.3
20193,4.1.2.25
20194,2.7.6.3
20195,3.1.4.56
20196,3.1.4.56
20197,3.5.4.39
11864,3.5.4.1
11586,3.2.1.108
11586,3.2.1.B28
11586,3.2.1.161
11586,3.2.1.62
11586,3.2.1.21
11587,2.3.1.115
11588,2.4.1.170
7846,1.14.19.37
7847,2.3.1.199
7848,1.1.1.330
7849,4.2.1.134
7850,1.3.1.93
22646,1.3.1.32
22647,1.13.11.37
22648,1.14.13.220
22649,4.1.1.103
5849,2.8.1.3
13048,2.8.1.1
17070,2.4.1.104
20735,4.1.3.43
20736,5.4.4.1
20739,1.2.1.32
20740,1.13.11.74
20741,3.5.99.5
20742,4.1.1.77
10842,3.1.4.14
10843,2.7.8.7
19866,1.21.3.3
12868,1.7.1.2
12869,1.4.1.13
12869,1.4.1.3
12869,1.4.1.4
12870,1.7.1.4
12871,6.3.1.2
13168,2.3.1.84
10339,1.2.1.96
10343,1.14.13.M11
23342,3.5.4.5
23343,3.2.2.3
20282,4.1.2.25
20283,2.7.6.3
20284,4.2.1.160
20285,3.5.4.25
4486,2.3.1.115
4487,2.4.1.170
4488,3.2.1.161
4488,3.2.1.21
20402,4.2.3.24
20403,1.3.1.92
8705,3.5.3.26
8706,3.5.2.5
8707,3.5.3.9
19074,1.14.19.37
19075,1.1.1.330
19076,1.3.1.93
19077,4.2.1.134
19078,2.3.1.199
21188,4.2.1.35
21189,2.3.3.f
21190,2.6.1.42
21191,2.2.1.6
21192,4.2.1.9
21193,4.2.1.33
21193,4.2.1.35
21195,1.1.1.383
21093,1.13.11.16
21093,1.13.11.56
21093,1.13.11.2
21093,1.13.11.39
21094,3.7.1.25
21095,1.13.11.2
21096,1.14.12.23
18886,4.4.1.1
18887,4.4.1.13
18888,4.2.1.22
18889,2.5.1.48
20689,2.4.1.170
20690,2.3.1.115
8361,1.1.1.330
8362,4.2.1.134
8363,1.3.1.93
16497,1.14.14.1
7997,2.4.1.104
21796,1.4.1.13
21796,1.4.1.3
21796,1.4.1.4
21797,1.7.7.1
21798,1.7.7.2
21799,6.3.1.2
20380,1.1.3.17
20381,1.1.99.1
20381,1.1.3.17
9507,3.1.2.11
9508,1.1.1.80
9509,1.2.7.1
9510,4.1.1.4
9511,2.3.1.16
9511,2.3.1.9
12676,2.7.6.3
12677,4.1.2.60
12678,3.5.4.16
21203,2.1.1.278
21204,3.1.1.1
11677,3.5.1.116
11678,3.5.3.26
18879,1.14.19.2
18880,6.2.1.3
18881,3.1.2.21
18881,3.1.2.14
18881,3.1.2.2
18881,3.1.2.20
18882,3.1.2.14
15300,2.1.1.117
15301,1.21.3.3
15302,1.3.3.8
15303,2.1.1.118
15304,2.1.1.89
15305,1.3.3.8
16642,1.14.13.236
15823,2.4.1.129
15824,2.7.8.13
15825,2.4.1.227
4871,1.3.1.32
4872,1.13.11.37
4873,1.14.14.27
4874,4.1.1.103
6423,1.12.99.6
6423,1.12.1.2
6423,1.12.7.2
6423,1.12.1.5
20288,2.3.1.115
20289,2.4.1.170
5577,2.3.1.115
5578,2.4.1.170
4230,4.3.2.3
23767,2.3.1.224
13566,4.1.1.28
13566,4.1.1.105
8017,1.1.1.85
8017,1.1.1.38
8017,1.1.1.28
8017,1.1.1.95
8017,1.1.1.337
8017,1.1.1.81
8017,1.1.1.27
8017,1.1.1.96
8017,1.1.1.375
8017,1.1.1.299
8017,1.1.1.37
8017,1.1.1.82
8018,4.1.3.1
8019,4.2.1.117
8019,4.2.1.3
8020,2.3.3.3
8021,2.3.3.9
8022,4.2.1.3
5373,5.3.3.2
5374,2.5.1.10
5375,2.5.1.1
5376,3.1.7.6
14979,3.5.4.1
14980,3.2.2.3
22548,4.1.2.25
22549,2.7.6.3
22550,3.6.1.67
22551,3.5.4.16
21380,1.7.1.1
21380,1.7.1.2
21381,1.7.7.1
21382,6.3.1.2
10230,1.14.99.57
10231,1.14.99.57
6240,7.6.2.2
19680,4.3.2.3
5847,3.1.3.85
5848,2.4.1.266
17452,3.5.99.8
17453,1.13.11.64
17454,1.13.11.64
17455,3.1.1.91
14220,2.1.1.117
14221,1.3.3.8
14222,1.21.3.3
14223,1.14.19.68
21735,3.5.4.5
21736,2.7.1.145
21736,2.7.1.21
21737,2.7.1.74
21738,2.7.1.145
21738,2.7.1.21
21739,2.1.1.45
21740,2.1.1.45
21741,2.1.1.45
23714,1.3.1.87
23715,1.14.13.127
23716,3.7.1.14
23717,1.13.11.16
23718,1.14.12.19
9722,2.7.6.3
9723,3.1.4.56
9724,4.1.2.59
9725,3.5.4.39
18265,2.4.2.9
5905,4.3.99.4
15684,3.1.1.31
15685,5.3.1.9
15686,1.1.1.363
15687,4.1.2.43
15688,5.3.1.27
15689,1.1.1.343
5083,1.1.1.77
11743,5.3.3.2
11744,2.5.1.10
11745,2.5.1.1
6649,2.7.1.210
6650,5.3.1.34
6651,1.1.1.M28
17421,6.3.2.12
17422,1.5.1.3
17423,2.5.1.15
17424,1.5.1.3
6008,2.6.1.77
9515,1.1.1.402
9516,5.3.1.33
9517,5.3.1.34
9518,2.7.1.215
6891,2.4.1.268
10861,5.3.3.14
10862,2.3.1.41
10862,2.3.1.179
10863,1.1.1.100
10864,4.2.1.59
10865,1.3.1.9
10866,2.3.1.41
10866,2.3.1.179
10867,1.1.1.100
10868,4.2.1.59
10869,1.3.1.9
10870,2.3.1.41
10870,2.3.1.179
10871,1.1.1.100
10872,4.2.1.59
10873,1.3.1.9
10874,4.2.1.59
19048,3.1.1.17
19049,1.1.99.3
19050,1.1.99.4
19051,1.1.1.274
19052,1.1.1.346
19053,1.1.5.9
19053,1.1.5.2
19055,1.1.5.2
14378,2.8.3.15
14379,4.1.99.11
14381,2.3.1.M17
14383,1.3.8.3
11765,2.7.1.209
11766,5.3.1.33
11767,5.3.1.34
11768,1.1.1.M29
12988,5.5.1.14
12989,4.2.3.19
22082,3.2.1.105
22083,1.14.11.20
22084,2.1.1.99
22085,1.1.99.41
22086,1.1.99.41
22087,2.1.1.94
22088,2.3.1.107
22090,1.14.14.103
22091,1.3.1.36
22093,1.14.14.50
22094,1.14.14.50
22095,2.1.1.99
22096,1.14.11.20
22097,2.3.1.107
22099,2.3.1.M59
22100,1.21.3.M1
22105,1.3.1.M18
13019,3.3.2.14
7246,3.5.4.9
7247,2.1.2.2
7248,2.1.2.2
8426,1.21.3.3
8427,1.14.19.64
8428,1.14.19.65
8429,1.3.3.8
20157,1.2.1.28
20158,1.1.1.90
20159,1.14.15.26
5299,4.1.2.28
5300,1.1.1.2
5301,4.2.1.82
18333,4.2.3.50
14951,1.1.1.18
14952,1.1.1.369
14953,1.1.1.370
7331,1.2.1.22
13577,2.7.1.4
13578,1.1.1.14
13579,2.7.1.4
13579,2.7.1.1
15223,1.1.1.85
15223,1.1.1.38
15223,1.1.1.28
15223,1.1.1.95
15223,1.1.1.337
15223,1.1.1.81
15223,1.1.1.27
15223,1.1.1.96
15223,1.1.1.375
15223,1.1.1.299
15223,1.1.1.37
15223,1.1.1.82
15224,4.1.1.49
15225,4.2.1.2
15226,1.3.5.1
18065,4.2.1.115
16683,5.3.1.13
16684,2.7.7.38
16685,3.1.3.45
16686,2.5.1.55
9752,2.6.1.55
15871,4.1.3.38
15872,2.6.1.85
16540,1.2.7.4
16541,1.17.1.10
16846,2.5.1.91
9958,4.1.3.24
9959,4.2.1.55
9960,2.3.1.16
9960,2.3.1.9
9961,5.4.99.63
9962,1.3.1.85
9963,4.1.3.24
9964,4.2.1.148
9965,1.1.1.36
9966,6.2.1.9
9967,1.3.8.12
20212,5.3.3.2
20213,2.5.1.10
20214,2.5.1.1
20215,4.2.3.38
20216,4.2.3.55
20217,4.2.3.59
11943,1.1.1.16
11944,1.1.1.407
11945,2.7.1.101
12039,1.21.99.5
18051,3.7.1.3
18052,1.14.13.9
18053,1.13.11.11
18053,1.13.11.52
18054,1.13.11.6
18055,2.6.1.75
18055,2.6.1.7
18056,3.7.1.3
18057,3.5.1.9
18059,2.6.1.7
23530,1.14.13.243
23531,1.14.13.243
23532,1.13.11.16
23532,1.13.11.56
23532,1.13.11.2
23532,1.13.11.39
23533,3.7.1.25
23534,1.13.11.2
23252,2.1.1.291
23253,2.1.1.121
23335,2.6.1.28
5463,6.2.1.B13
5464,1.14.13.58
5465,2.3.1.16
5135,1.14.13.2
5138,1.14.13.M17
20941,4.2.3.23
20942,1.14.14.150
20943,1.14.14.170
20945,1.14.14.168
18163,1.1.1.18
19292,3.4.19.9
21994,2.5.1.101
21995,2.7.7.82
21996,3.2.1.184
5888,1.8.1.M5
5889,1.8.5.M1
15590,2.5.1.34
15591,1.1.1.332
15592,2.1.1.261
15593,2.5.1.34
11699,1.2.1.27
11699,1.2.1.18
11700,4.1.2.29
11701,1.1.1.18
11702,4.2.1.44
11703,2.7.1.92
11704,3.7.1.22
11705,5.3.1.30
22215,1.2.1.22
22216,4.1.2.53
22218,1.1.1.173
22218,1.1.1.378
22219,3.1.1.65
22220,4.2.1.90
11581,1.1.1.14
11581,1.1.1.287
11581,1.1.1.10
11581,1.1.1.B19
11581,1.1.1.15
11581,1.1.1.9
11581,1.1.1.250
11582,2.7.1.17
5997,1.4.99.2
13449,1.1.99.1
13450,1.2.1.8
22960,3.13.1.7
15005,5.4.2.10
15006,2.6.1.16
15007,2.5.1.101
15008,2.7.7.82
11012,6.3.2.17
11013,6.3.2.17
11014,6.3.4.3
11015,2.1.2.1
11016,6.3.4.3
11017,2.1.2.1
11018,6.3.2.17
22868,1.1.1.56
22869,2.7.1.47
6823,3.13.1.7
12633,2.1.1.275
12634,2.1.1.276
12218,4.2.1.93
19865,2.5.1.83
6750,1.14.13.2
6751,1.2.1.67
6752,1.17.9.1
6753,1.17.9.1
13988,1.14.19.66
5109,1.21.98.1
5110,2.5.1.120
5111,3.5.4.40
5112,3.2.2.26
5113,4.2.1.151
16090,2.5.1.90
7809,3.13.1.5
7810,3.13.1.7
5721,1.1.1.11
5722,2.7.1.17
7830,1.1.1.403
7831,2.7.1.210
7832,5.3.1.34
10660,1.14.19.3
10661,1.3.3.6
10662,2.3.1.16
10665,1.1.1.330
10666,4.2.1.134
10667,1.3.1.93
10668,1.1.1.330
10669,4.2.1.134
10670,1.3.1.93
10671,4.2.1.17
4133,4.2.3.15
4134,4.2.3.16
4135,4.2.3.106
4136,4.2.3.113
4137,4.2.3.108
4139,4.2.3.116
4140,4.2.3.119
4141,4.2.3.120
11708,1.1.7.1
11709,2.3.1.16
10488,1.1.1.401
10489,1.1.1.173
10489,1.1.1.378
10490,3.1.1.65
10491,4.2.1.90
10492,3.7.1.26
18314,2.7.1.60
18315,2.7.7.43
18316,3.2.1.183
18317,2.5.1.57
18318,3.1.3.29
18792,3.1.3.22
18793,1.1.1.17
18794,2.7.1.4
18795,1.1.1.67
18796,2.7.1.4
18796,2.7.1.1
16643,2.6.1.48
16644,1.14.11.64
16645,4.1.1.18
16646,1.2.1.19
16647,1.2.1.20
16648,2.6.1.82
16649,1.1.5.13
22467,1.2.1.8
21225,1.14.11.17
3964,2.5.1.56
3965,2.7.7.43
3966,3.2.1.183
11291,1.1.1.305
11292,2.6.1.87
11292,2.6.1.92
11293,2.4.2.53
11294,2.1.2.13
11295,3.5.1.-
11296,2.1.2.13
19830,1.1.1.17
9696,2.4.1.227
9697,2.7.8.13
9698,6.3.5.13
9699,3.4.16.4
9700,2.4.1.129
4687,2.4.1.129
4688,3.4.16.4
11842,1.1.1.1
11843,4.2.1.33
11844,2.3.3.13
11845,1.1.1.85
11846,4.1.1.72
11847,1.1.1.85
7631,3.2.1.105
7632,1.3.1.73
7633,3.1.1.80
7634,3.1.1.80
7635,1.1.1.317
7636,1.5.1.32
7637,1.1.1.273
7638,2.3.1.160
7639,2.4.1.219
7640,3.1.1.78
7643,2.1.1.M48
7644,1.14.14.104
7645,1.14.14.136
7646,1.3.1.36
7647,1.14.14.104
7648,1.3.1.M19
7651,1.14.19.M24
6614,1.13.11.16
6615,1.14.12.19
6616,1.3.1.87
6617,1.14.13.127
6618,3.7.1.14
12931,2.1.1.224
5766,1.1.1.140
8417,1.14.13.101
5095,4.1.2.19
5096,5.3.1.20
5096,5.3.1.14
5097,5.3.1.14
5098,2.7.1.5
12932,1.1.1.266
12933,1.1.1.339
12933,1.1.1.344
19868,6.3.4.5
19869,6.3.5.5
19870,4.3.2.1
19871,2.1.3.3
19871,2.1.3.6
19871,3.5.3.12
19872,6.3.2.60
19873,3.5.1.al
19874,2.7.2.8
20130,4.1.2.40
20131,2.7.1.144
20132,1.1.1.251
20134,2.7.1.200
9000,3.1.1.31
9001,1.1.1.363
20620,3.6.1.27
20621,2.5.1.M1
15753,5.5.1.24
15754,5.5.1.24
15755,2.1.1.295
15756,2.5.1.116
15757,2.1.1.95
15758,2.1.1.95
11543,1.3.1.M3
11593,2.4.1.M61
11594,3.5.1.M15
11595,6.3.1.M5
11679,1.5.1.27
11680,2.3.1.150
11681,1.14.11.31
11682,4.2.99.24
11683,1.1.1.248
11684,1.14.11.32
11685,1.1.1.218
11686,1.14.11.32
11687,1.1.1.247
11688,1.14.11.31
11690,1.14.19.67
11691,1.14.19.54
22505,2.1.1.44
22506,1.14.99.51
22507,4.4.1.36
22508,4.4.1.36
11720,1.21.3.3
11723,1.3.3.8
16821,1.14.11.13
18320,1.13.11.27
18321,2.1.1.95
18322,5.5.1.24
18323,2.5.1.115
18324,2.1.1.95
18325,5.5.1.24
18326,2.1.1.295
11148,6.3.4.5
11149,6.3.5.5
11150,4.3.2.1
11151,1.2.1.38
11152,2.1.3.3
11152,2.1.3.6
11152,3.5.3.12
11153,2.3.1.1
11154,2.3.1.35
11155,2.7.2.8
11156,2.6.1.11
5638,6.3.2.2
5639,6.3.2.23
14522,5.3.3.2
14523,2.5.1.1
14524,2.5.1.68
14525,2.5.1.86
17046,6.3.2.2
17047,2.1.1.44
17048,3.5.1.118
17049,1.14.99.50
17050,4.4.1.36
17051,4.4.1.36
22360,6.3.4.5
22361,6.3.5.5
22362,4.3.2.1
22363,1.2.1.38
22364,2.3.1.1
22365,2.7.2.8
22366,2.6.1.11
22367,2.1.3.9
22368,3.5.1.16
19951,3.5.1.30
19952,1.13.12.2
19953,2.6.1.48
19954,1.2.1.20
19955,2.8.3.13
19141,2.1.1.142
19147,1.14.14.154
19148,1.3.1.70
10313,1.13.11.76
10314,5.4.4.1
10315,5.3.2.6
10316,4.1.1.77
10317,4.2.1.80
10320,1.2.1.32
10321,3.5.99.11
20102,1.5.1.46
5569,1.17.4.4
5570,4.1.1.90
5571,1.17.4.4
5572,1.6.5.2
5573,4.1.1.90
21221,6.3.4.5
21222,6.3.5.5
21223,4.3.2.1
21224,2.1.3.3
21224,2.1.3.6
21224,3.5.3.12
4044,2.1.1.117
4045,1.21.3.3
4046,1.5.3.12
4047,1.3.1.107
4048,2.1.1.122
4049,1.14.19.68
4050,1.14.14.97
8940,1.8.1.7
8941,1.11.1.12
8942,1.11.1.9
13555,1.1.1.257
13556,1.2.1.62
13557,1.14.12.8
13621,2.5.1.30
14118,1.6.5.12
14119,2.5.1.130
14120,2.1.1.329
14974,2.5.1.1
7806,2.1.1.340
7807,2.1.1.340
9747,1.3.1.71
9748,2.1.1.41
9749,1.14.19.20
9750,5.3.3.5
9751,1.14.19.41
4418,5.4.4.1
4419,1.7.1.16
4420,1.7.1.16
21186,1.8.1.9
12615,3.1.6.6
17702,2.5.1.84
11718,1.1.1.159
11719,1.1.1.201
11806,1.1.3.37
11808,1.1.1.116
12412,2.5.1.M1
21783,2.7.8.13
21784,2.4.1.227
21785,2.4.1.227
4379,2.1.1.337
4380,1.14.19.51
10031,1.3.1.32
10032,3.1.1.92
10033,1.13.11.3
10034,5.5.1.2
15777,1.14.15.18
15780,1.14.14.24
11809,1.2.7.4
22896,5.5.1.4
22897,6.3.1.13
22898,2.3.1.189
22899,2.4.1.250
22900,3.5.1.103
10446,6.2.1.3
10447,2.3.1.41
10448,2.3.1.85
10448,3.1.2.14
10448,3.1.2.21
10449,1.3.1.9
10450,3.1.2.14
10451,3.1.2.14
10452,3.1.2.14
10453,1.1.1.100
10454,4.2.1.59
10455,2.3.1.85
10455,3.1.2.14
10455,3.1.2.21
22907,3.1.2.2
22908,6.2.1.3
22909,2.3.1.199
22911,4.2.1.119
14799,1.14.12.23
19935,1.8.3.M1
19936,1.8.3.M1
16675,1.3.1.72
16676,1.3.1.21
16677,5.3.3.5
21097,4.3.3.2
21098,1.1.1.324
21099,1.1.1.324
21100,1.1.1.324
21101,1.1.1.324
21102,3.1.7.11
21103,2.4.1.323
21104,4.1.1.28
21104,4.1.1.105
21105,2.1.1.50
21106,1.14.19.62
21109,1.14.14.85
21110,1.14.14.83
10335,3.1.2.2
10336,2.3.1.86
10337,2.3.1.86
10338,2.3.1.86
7940,6.3.5.M2
7941,2.1.1.M31
7942,2.3.1.M29
7944,4.2.1.M10
7945,1.1.1.M31
7946,4.2.1.M9
19350,1.14.15.20
4547,6.3.2.2
4548,6.3.2.3
7060,4.2.3.124
7061,1.1.1.329
7062,1.1.3.43
7063,2.4.1.283
7064,2.4.1.284
7065,2.6.1.93
7066,2.6.1.94
7067,3.5.1.112
7068,2.6.1.100
7069,2.6.1.101
7070,1.14.11.37
7071,1.1.1.355
7072,2.4.1.301
7073,2.4.1.301
7074,2.4.1.301
7075,2.4.1.301
7076,2.4.1.301
7077,2.4.1.301
17951,5.3.1.13
17952,3.1.3.45
17953,1.1.3.48
17954,2.6.1.109
17955,2.7.7.90
17956,2.5.1.55
14238,2.3.1.26
14239,2.3.1.26
14240,3.1.1.13
14241,3.1.1.13
9110,1.3.1.21
9111,1.3.1.72
9112,1.14.19.20
9113,1.1.1.418
9114,1.1.1.270
9115,5.5.1.9
9116,1.14.14.154
9117,1.3.1.70
9118,1.1.1.418
9119,1.1.1.270
9120,5.3.3.5
23660,1.8.1.15
5557,1.5.1.44
5558,2.3.1.205
5559,2.5.1.100
5560,1.3.1.100
13251,1.3.1.70
13252,1.3.1.72
13253,1.3.1.21
13254,1.14.19.20
13255,1.1.1.270
13256,5.3.3.5
13257,1.1.1.170
13258,1.1.1.170
13259,1.1.1.270
21226,1.14.18.2
23420,1.3.1.70
23421,1.3.1.72
23422,1.1.1.270
23426,1.1.1.417
23427,1.3.1.72
23432,1.1.1.417
23436,1.1.1.270
16403,3.1.4.4
16404,2.7.7.15
16405,2.7.8.2
14248,3.5.3.6
20109,1.8.1.16
20110,1.11.1.17
9418,2.3.1.164
18883,5.4.99.47
20500,2.7.7.92
20501,3.1.3.103
20502,2.7.1.7
20503,2.5.1.132
21060,3.5.2.9
21061,4.3.2.9
21062,3.4.13.18
21063,2.3.2.2
6840,4.2.1.115
6844,2.6.1.34
7384,3.5.3.7
7385,1.2.1.54
7386,4.1.1.75
7387,1.4.3.25
9548,1.21.98.1
9549,2.5.1.120
9550,3.2.2.30
9551,4.2.1.151
16438,4.1.1.15
21944,1.1.1.277
21945,1.1.1.213
21946,1.3.1.22
21947,1.3.1.M16
16447,5.4.99.7
8539,1.2.1.88
8541,1.5.5.2
18957,1.1.1.213
18958,1.3.1.22
18004,3.5.3.1
18005,1.5.1.2
18006,2.6.1.13
8321,1.13.12.21
8322,2.1.1.305
8323,2.1.1.306
8324,2.1.1.307
8325,2.4.1.331
8326,4.2.1.154
8327,1.14.13.200
7820,4.1.1.18
9334,3.5.3.7
9335,4.1.1.75
20341,4.2.1.115
20342,2.5.1.97
20343,2.6.1.92
20344,2.7.7.81
20345,3.6.1.57
20346,2.3.1.202
9419,2.4.1.173
9420,2.4.1.M57
9422,2.4.1.M58
17918,2.5.1.38
17920,3.4.21.4
17922,1.14.15.M5
20992,2.1.1.316
20993,2.1.1.316
20994,6.2.1.74
16292,2.5.1.85
4326,2.7.1.40
4327,4.2.1.11
4328,5.3.1.1
4329,1.2.1.12
4330,1.2.1.59
4331,2.7.2.3
4332,5.4.2.11
4333,1.2.7.6
23831,2.7.6.1
15389,5.3.1.6
15390,2.2.1.1
15391,2.2.1.2
15392,2.2.1.1
20115,2.7.1.40
20116,4.2.1.11
20117,5.3.1.1
20118,1.2.1.12
20119,1.2.1.59
20120,4.1.2.13
20121,2.7.2.3
20122,5.4.2.11
20123,2.7.1.2
20123,2.7.1.1
20124,2.7.1.63
20125,2.2.1.2
20125,5.3.1.9
20126,2.7.1.11
20127,1.2.7.6
20128,2.7.1.146
20129,2.7.1.147
20129,2.7.1.146
14981,1.3.1.70
14982,1.1.1.270
14983,1.1.1.170
14984,1.1.1.170
14985,1.1.1.270
5006,3.1.1.31
5007,4.2.1.12
5008,1.1.1.49
5008,1.1.1.363
5008,1.1.1.47
5009,4.1.2.14
5009,4.1.2.55
15571,4.1.1.49
15572,4.1.1.32
15573,4.2.1.11
15574,4.1.1.32
15575,5.3.1.1
15576,1.2.1.12
15577,1.2.1.59
15578,4.1.2.13
15579,2.7.2.3
15580,5.4.2.11
15581,3.1.3.11
17644,5.3.1.6
17645,1.1.1.44
17646,2.2.1.1
17647,2.2.1.2
17648,2.2.1.1
17649,3.1.1.31
17650,1.1.1.49
17650,1.1.1.363
17650,1.1.1.47
17651,2.2.1.2
17651,5.3.1.9
17652,1.1.1.343
17653,1.1.1.388
17653,1.1.1.49
17653,1.1.1.363
8315,1.1.1.44
8316,3.1.1.31
8317,1.1.1.49
8317,1.1.1.363
8317,1.1.1.47
8318,1.1.1.343
8319,1.1.1.388
8319,1.1.1.49
8319,1.1.1.363
14530,2.7.2.11
14531,1.5.1.2
14532,1.2.1.41
17018,1.1.1.42
17019,1.1.1.42
17020,2.3.3.3
17021,1.1.1.41
17021,1.1.1.286
17022,4.2.1.3
17023,4.2.1.117
17023,4.2.1.3
17024,1.1.1.42
17025,4.2.1.3
9605,1.1.1.85
9605,1.1.1.38
9605,1.1.1.28
9605,1.1.1.95
9605,1.1.1.337
9605,1.1.1.81
9605,1.1.1.27
9605,1.1.1.96
9605,1.1.1.375
9605,1.1.1.299
9605,1.1.1.37
9605,1.1.1.82
9606,2.3.3.3
9607,2.3.3.9
9608,4.1.3.24
9609,4.1.3.1
9610,4.2.1.117
9610,4.2.1.3
9611,4.2.1.3
9612,3.1.2.30
22117,1.2.1.27
22117,1.2.1.18
22118,1.2.1.18
22119,1.1.1.59
22120,4.2.1.116
22121,3.1.2.4
22122,1.3.8.1
22123,1.3.3.6
11907,4.1.1.20
11908,2.7.2.4
11909,1.2.1.11
11910,3.5.1.18
11911,1.17.1.8
11912,1.17.1.8
11913,2.3.1.117
11914,2.6.1.17
11915,4.3.3.7
17409,1.1.1.22
17410,2.7.7.44
17411,2.4.1.17
17412,2.7.1.43
17413,3.2.1.31
17414,1.1.1.19
17415,2.7.1.17
17416,1.1.1.14
17416,1.1.1.287
17416,1.1.1.10
17416,1.1.1.B19
17416,1.1.1.15
17416,1.1.1.9
17416,1.1.1.250
17417,1.1.1.10
17418,4.1.1.34
17419,1.1.1.45
14015,3.1.3.3
14016,1.1.1.95
14017,2.6.1.52
17902,2.2.1.6
17903,2.6.1.42
17904,2.6.1.42
17905,1.1.1.86
17905,1.1.1.383
17906,1.1.1.86
17907,4.2.1.9
17908,1.1.1.86
17909,1.1.1.86
17909,5.4.99.3
17910,4.2.1.9
17911,1.1.1.86
17911,5.4.99.3
17912,2.2.1.6
14160,2.6.1.57
14160,2.6.1.1
14160,2.6.1.27
14161,4.2.1.51
14162,5.4.99.5
13414,2.3.1.30
13415,2.5.1.47
8533,2.7.2.4
8534,4.2.3.1
8535,2.7.1.39
8536,2.7.2.4
8536,1.1.1.3
8537,1.1.1.3
8538,1.2.1.11
13455,4.1.3.27
13456,4.1.3.27
13457,2.4.2.18
13458,4.2.1.20
13459,4.1.1.48
13460,5.3.1.24
9764,4.2.3.5
9765,2.5.1.54
9766,2.7.1.71
9767,1.1.1.25
9768,4.2.3.4
9769,4.2.1.10
9770,2.5.1.19
5736,2.6.1.57
5736,2.6.1.1
5736,2.6.1.27
5736,2.6.1.5
5737,5.4.99.5
5738,1.3.1.12
5739,1.3.1.13
11128,4.1.1.15
11129,1.2.1.24
11130,1.2.1.79
11131,2.6.1.19
11132,2.6.1.96
16704,6.3.4.16
16704,6.3.5.5
16705,3.5.3.1
16706,4.3.2.1
16707,2.1.3.3
16707,2.1.3.6
16707,3.5.3.12
16708,6.3.4.5
8802,2.7.2.4
8803,2.1.1.13
8803,2.1.1.14
8804,4.4.1.13
8805,2.7.2.4
8805,1.1.1.3
8806,1.1.1.3
8807,2.3.1.46
8808,1.2.1.11
8809,2.5.1.48
8810,2.1.1.14
11528,2.3.1.1
11529,3.5.1.16
11530,2.3.1.35
11531,2.6.1.11
11532,2.7.2.8
11533,1.2.1.38
17233,1.1.1.85
17233,1.1.1.38
17233,1.1.1.28
17233,1.1.1.95
17233,1.1.1.337
17233,1.1.1.81
17233,1.1.1.27
17233,1.1.1.96
17233,1.1.1.375
17233,1.1.1.299
17233,1.1.1.37
17233,1.1.1.82
17234,1.1.5.4
17235,6.2.1.5
17236,6.2.1.4
17237,1.2.4.2
17238,6.2.1.4
17239,4.2.1.2
17240,1.2.7.3
17241,1.3.5.4
17241,1.3.5.1
17242,2.3.1.61
17243,1.2.4.2
17244,1.8.1.4
17245,2.8.3.18
21006,2.4.2.17
21007,1.1.1.23
21008,1.1.1.23
21009,3.1.3.15
21010,2.6.1.9
21011,4.2.1.19
21012,3.6.1.31
21013,3.5.4.19
21014,4.3.2.10
21015,5.3.1.16
9644,2.5.1.6
9645,4.1.1.50
9646,3.2.2.9
9646,3.2.2.16
9647,2.4.2.28
9648,2.5.1.16
9649,2.7.1.100
9650,5.3.1.23
9651,1.13.11.54
9652,4.2.1.109
9653,5.3.2.5
9654,3.1.3.87
9655,3.1.3.77
9656,2.6.1.88
5128,1.14.16.4
5129,4.1.1.28
5130,2.3.1.87
5131,2.1.1.4
3990,2.7.2.4
3991,1.2.1.11
3992,2.6.1.76
3993,2.3.1.178
3994,4.2.1.108
3986,2.5.1.6
3987,3.3.1.1
3988,4.2.1.22
3989,2.1.1.37
23786,1.1.1.42
23787,1.1.1.42
23788,1.1.1.85
23788,1.1.1.38
23788,1.1.1.28
23788,1.1.1.95
23788,1.1.1.337
23788,1.1.1.81
23788,1.1.1.27
23788,1.1.1.96
23788,1.1.1.375
23788,1.1.1.299
23788,1.1.1.37
23788,1.1.1.82
23789,2.3.3.3
23790,1.1.5.4
23791,6.2.1.5
23792,6.2.1.4
23793,1.2.4.2
23794,1.1.1.41
